t_s,force_g,pos_act,current_mA
0.000960,28,1161,52
0.003520,28,,
0.004145,33,,
0.004751,33,,
0.005857,33,,
0.006873,33,,
0.007806,33,,
0.017461,33,,
0.018325,33,1162,0
0.020520,33,,
0.021125,33,,
0.021724,33,,
0.022460,33,,
0.028920,33,,
0.029779,33,,
0.030766,33,,
0.031615,33,1162,0
0.033439,33,,
0.034061,33,,
0.034672,33,,
0.035274,37,,
0.035902,37,,
0.036511,37,,
0.037121,37,,
0.037735,37,1164,45
0.048579,37,,
0.049424,37,,
0.050027,37,,
0.050673,37,,
0.051246,37,,
0.051888,37,,
0.052493,37,,
0.053108,37,1164,45
0.060578,37,,
0.061110,37,,
0.061770,37,,
0.062339,37,,
0.062992,37,,
0.063602,37,,
0.064198,37,,
0.064842,40,1166,67
0.066674,40,,
0.067252,40,,
0.067896,40,,
0.068527,40,,
0.069137,40,,
0.069742,40,,
0.079495,40,,
0.080240,40,1166,67
0.082363,40,,
0.082997,40,,
0.083613,40,,
0.084215,40,,
0.084865,40,,
0.090526,40,,
0.091144,40,,
0.091756,40,1166,67
0.093587,40,,
0.094184,40,,
0.094796,43,,
0.095390,43,,
0.096028,43,,
0.096633,43,,
0.097235,43,,
0.097872,43,1168,80
0.100436,43,,
0.110387,43,,
0.111286,43,,
0.111928,43,,
0.112547,43,,
0.113125,43,,
0.113770,43,,
0.114348,43,1168,80
0.121793,43,,
0.122715,43,,
0.123712,43,,
0.124563,45,,
0.125175,45,,
0.125784,45,,
0.126368,45,,
0.126997,45,1169,46
0.129211,45,,
0.130093,45,,
0.130680,45,,
0.131293,45,,
0.131934,45,,
0.141501,45,,
0.142374,45,,
0.143025,45,1169,46
0.144882,45,,
0.145495,45,,
0.146138,45,,
0.146740,45,,
0.152522,45,,
0.153117,45,,
0.154068,45,,
0.154682,47,1174,97
0.156896,47,,
0.157868,47,,
0.158480,47,,
0.159115,47,,
0.159692,47,,
0.160301,47,,
0.160946,47,,
0.161568,47,1174,97
0.172460,47,,
0.173065,47,,
0.173702,47,,
0.174325,47,,
0.174970,47,,
0.175592,47,,
0.176231,47,,
0.176790,47,1174,97
0.184069,47,,
0.185022,47,,
0.185638,47,,
0.186228,47,,
0.186850,47,,
0.187443,47,,
0.188125,47,,
0.189071,47,1174,97
0.191620,47,,
0.192223,47,,
0.192859,47,,
0.193652,47,,
0.203470,47,,
0.204074,47,,
0.204684,47,,
0.205631,47,1174,97
0.207538,47,,
0.208523,47,,
0.214718,47,,
0.215312,48,,
0.215932,48,,
0.216929,48,,
0.217903,48,,
0.218530,48,1180,47
0.220404,48,,
0.221037,48,,
0.221647,48,,
0.222290,48,,
0.222935,48,,
0.223917,48,,
0.224548,48,,
0.234441,48,1180,47
0.236554,48,,
0.237216,48,,
0.237788,48,,
0.238449,48,,
0.239109,48,,
0.239721,48,,
0.245467,48,,
0.246101,48,1180,47
0.247932,48,,
0.248921,48,,
0.249548,48,,
0.250184,48,,
0.250808,48,,
0.251425,48,,
0.252052,48,,
0.252653,48,1180,47
0.254503,48,,
0.255159,48,,
0.255765,48,,
0.265531,48,,
0.266496,48,,
0.267137,48,,
0.268094,48,,
0.268711,48,1180,47
0.270576,51,,
0.276544,51,,
0.277172,51,,
0.277771,51,,
0.278388,51,,
0.279342,51,,
0.279961,51,,
0.280606,51,1182,99
0.282505,51,,
0.283140,51,,
0.283731,51,,
0.284366,51,,
0.284967,51,,
0.285609,51,,
0.286220,51,,
0.286851,51,1182,99
0.297648,51,,
0.298264,51,,
0.298895,51,,
0.299525,51,,
0.300157,51,,
0.300781,51,,
0.301402,52,,
0.307777,52,1182,115
0.309597,52,,
0.310572,52,,
0.311249,52,,
0.312234,52,,
0.312801,52,,
0.313418,52,,
0.314411,52,,
0.315385,52,1182,115
0.317259,52,,
0.317911,52,,
0.327559,52,,
0.328188,52,,
0.328826,52,,
0.329441,52,,
0.330079,52,,
0.330677,52,1184,100
0.332580,52,,
0.338551,52,,
