t_s,force_g,pos_act,current_mA
0.000955,19,1467,0
0.003526,19,,
0.004133,19,,
0.004770,19,,
0.005748,19,,
0.006721,19,,
0.007708,19,,
0.008669,19,,
0.009341,19,1467,0
0.020619,19,,
0.021593,19,,
0.022510,19,,
0.023146,19,,
0.023762,19,,
0.024394,19,,
0.025407,19,,
0.030885,19,1467,0
0.032750,19,,
0.033712,19,,
0.034671,19,,
0.035336,19,,
0.035916,19,,
0.036900,19,,
0.037850,19,,
0.038449,19,1467,0
0.040318,19,,
0.041294,19,,
0.050627,19,,
0.051244,19,,
0.051841,22,,
0.052825,22,,
0.053806,22,,
0.054790,22,1467,152
0.062095,22,,
0.063052,22,,
0.064038,22,,
0.064660,22,,
0.065281,22,,
0.065886,22,,
0.066855,22,,
0.067488,22,1467,152
0.069647,22,,
0.070284,22,,
0.070886,22,,
0.071836,29,,
0.081695,29,,
0.082477,29,,
0.083413,29,,
0.084030,29,1471,12
0.085883,29,,
0.086492,29,,
0.087453,29,,
0.092957,29,,
0.093570,29,,
0.094216,29,,
0.095154,29,,
0.095810,29,1471,12
0.097698,29,,
0.098327,29,,
0.098940,29,,
0.099581,29,,
0.100199,29,,
0.100838,29,,
0.101430,29,,
0.102050,29,1471,57
0.113030,34,,
0.113589,34,,
0.114214,34,,
0.115161,34,,
0.115814,34,,
0.116451,34,,
0.117073,34,,
0.117712,34,1472,57
0.124703,34,,
0.125317,34,,
0.125905,34,,
0.126519,34,,
0.127138,34,,
0.127753,34,,
0.128395,34,,
0.128973,34,1472,57
0.131155,34,,
0.131762,34,,
0.132360,34,,
0.132994,34,,
0.133603,43,,
0.134227,43,,
0.143890,43,,
0.144830,43,1474,-6
0.147083,43,,
0.148024,43,,
0.148678,43,,
0.149288,43,,
0.155337,43,,
0.155978,43,,
0.156582,43,,
0.157541,43,1474,-6
0.159440,43,,
0.160433,43,,
0.161074,43,,
0.161709,43,,
0.162686,43,,
0.163336,54,,
0.163962,54,,
0.164567,54,1475,95
0.175418,54,,
0.176048,54,,
0.176680,54,,
0.177287,54,,
0.177920,54,,
0.178504,54,,
0.179119,54,,
0.179732,54,1475,95
0.186752,54,,
0.187388,54,,
0.187985,54,,
0.188614,54,,
0.189214,54,,
0.189828,54,,
0.190444,54,,
0.191051,54,1475,95
0.192909,54,,
0.193496,54,,
0.194141,54,,
0.194877,54,,
0.195724,65,,
0.196353,65,,
0.206031,65,,
0.206910,65,1481,73
0.208735,65,,
0.209418,65,,
0.210331,65,,
0.210929,65,,
0.216751,65,,
0.217679,65,,
0.218298,65,,
0.218968,65,1481,73
0.221412,65,,
0.222039,65,,
0.222664,65,,
0.223256,65,,
0.223895,65,,
0.224822,69,,
0.225428,69,,
0.226059,69,1485,5
0.236866,69,,
0.237445,69,,
0.238399,69,,
0.239012,69,,
0.239605,69,,
0.240223,69,,
0.240870,69,,
0.241444,69,1485,5
0.249165,69,,
0.250094,69,,
0.251045,69,,
0.251668,69,,
0.252255,69,,
0.253192,69,,
0.254161,69,,
0.254771,69,1485,5
0.257236,72,,
0.258170,72,,
0.267812,72,,
0.268646,72,,
0.269578,72,,
0.270152,72,,
0.270882,72,,
0.271570,72,1488,-7
0.278852,72,,
0.279747,72,,
0.280351,72,,
0.280969,72,,
0.281581,72,,
0.282163,72,,
0.282800,72,,
0.283408,72,1488,-7
0.285267,72,,
0.285869,72,,
0.286824,72,,
0.287429,71,,
0.288050,71,,
0.288669,71,,
0.289593,71,,
0.298931,71,1489,128
0.300770,71,,
0.301358,71,,
0.301989,71,,
0.302580,71,,
0.303196,71,,
0.303794,71,,
0.304398,71,,
0.310132,71,1489,128
0.311974,71,,
0.312603,71,,
0.313219,71,,
0.313854,71,,
0.314420,71,,
0.315057,71,,
0.315681,71,,
0.316297,71,1489,128
0.318133,71,,
0.318749,71,,
0.319379,74,,
0.319987,74,,
0.329692,74,,
0.330638,74,,
0.331254,74,,
0.331856,74,1492,24
0.334093,74,,
0.334718,74,,
0.335328,74,,
0.341405,74,,
0.342024,74,,
0.342654,74,,
0.343276,74,,
0.343894,74,1492,24
0.345787,74,,
0.346758,74,,
0.347727,74,,
0.348357,74,,
0.348982,74,,
0.349598,77,,
0.350218,77,,
0.350854,77,1493,103
0.362389,77,,
0.363327,77,,
0.364271,77,,
0.364884,77,,
0.365501,77,,
0.366082,77,,
0.371915,77,,
0.372540,77,1493,103
0.374436,77,,
0.375416,77,,
0.376418,77,,
0.377053,77,,
0.377677,77,,
0.378345,77,,
0.379300,80,,
0.379938,80,1495,65
0.381807,80,,
0.391719,80,,
0.392371,80,,
0.392976,80,,
0.393600,80,,
0.394234,80,,
0.394853,80,,
0.395486,80,1495,65
0.402819,80,,
0.403763,80,,
0.404388,80,,
0.405018,80,,
0.405641,80,,
0.406280,80,,
0.406925,80,,
0.407523,80,1495,70
0.409440,83,,
0.410058,83,,
0.410704,83,,
0.411674,83,,
0.412346,83,,
0.413276,83,,
0.422649,83,,
0.423303,83,1497,70
0.425476,83,,
0.426137,83,,
0.426765,83,,
0.427392,83,,
0.428030,83,,
0.434099,83,,
0.434722,83,,
0.435364,83,1497,70
0.437270,83,,
0.437906,83,,
0.438519,84,,
0.439152,84,,
0.439770,84,,
0.440741,84,,
0.441722,84,,
0.442716,84,1500,114
0.454016,84,,
0.454977,84,,
0.455939,84,,
0.456898,84,,
0.457868,84,,
0.459007,84,,
0.464848,84,,
0.465789,84,1500,114
0.468028,84,,
0.468663,84,,
0.469292,84,,
0.469877,85,,
0.470850,85,,
0.471828,85,,
0.472458,85,,
0.473096,85,1502,66
0.475345,85,,
0.484764,85,,
0.485335,85,,
0.485978,85,,
0.486956,85,,
0.487904,85,,
0.488867,85,,
0.489489,85,1502,66
0.496502,85,,
0.497128,85,,
0.497763,85,,
0.498408,85,,
0.499040,85,,
0.499650,86,,
0.500277,86,,
0.501240,86,1503,106
0.503486,86,,
0.504126,86,,
0.504735,86,,
0.505609,86,,
0.506619,86,,
0.516033,86,,
0.516989,86,,
0.517956,86,1503,106
0.519852,86,,
0.520486,86,,
0.521458,86,,
0.527209,86,,
0.527860,86,,
0.528464,86,,
0.529421,87,,
0.530421,87,1504,78
0.532283,87,,
0.533214,87,,
0.533852,87,,
0.534472,87,,
0.535095,87,,
0.535718,87,,
0.536360,87,,
0.537330,87,1504,78
0.547944,87,,
0.548561,87,,
0.549164,87,,
0.549767,87,,
0.550386,87,,
0.551347,87,,
0.552318,87,,
0.557846,87,1504,78
0.560046,87,,
0.561019,87,,
0.561660,87,,
0.562620,87,,
0.563258,87,,
0.563888,87,,
0.564489,87,,
0.565131,87,1504,78
0.567369,87,,
0.568653,87,,
0.577741,87,,
0.578426,87,,
0.579291,87,,
0.579889,87,,
0.580529,87,,
0.581120,87,1504,78
0.583313,87,,
0.589082,87,,
0.589661,87,,
0.590220,88,,
0.590888,88,,
0.591446,88,,
0.592109,88,,
0.593067,88,1509,45
0.594898,88,,
0.595504,88,,
0.596165,88,,
0.596742,88,,
0.597338,88,,
0.597965,88,,
0.598562,88,,
0.599162,88,1509,45
0.610391,88,,
0.610982,88,,
0.611581,88,,
0.612194,88,,
0.612802,88,,
0.613405,88,,
0.614032,88,,
0.620085,88,1511,127
0.622164,88,,
0.622801,88,,
0.623411,88,,
0.624006,88,,
0.624646,88,,
0.625255,88,,
0.625865,88,,
0.626463,88,1511,127
0.628296,88,,
0.628928,88,,
0.629574,88,,
0.630145,88,,
0.639930,88,,
0.640826,88,,
0.641416,88,,
0.642056,88,1511,127
0.643900,88,,
0.644505,88,,
0.645104,90,,
0.650958,90,,
0.651898,90,,
0.652836,90,,
0.653484,90,,
0.654416,90,1513,58
0.656288,90,,
0.656889,90,,
0.657512,90,,
0.658121,90,,
0.658768,90,,
0.659416,90,,
0.660371,90,,
0.661002,90,1513,58
0.671885,90,,
0.672489,90,,
0.673116,90,,
0.673755,90,,
0.674394,90,,
0.675009,90,,
0.675638,90,,
0.676259,90,1518,94
0.684089,90,,
0.685045,90,,
0.685647,90,,
0.686244,90,,
0.687193,90,,
0.687812,90,,
0.688438,90,,
0.689406,90,1518,94
0.691280,90,,
0.691911,90,,
0.701917,90,,
0.702815,90,,
0.703725,90,,
0.704342,90,,
0.704930,90,,
0.705549,89,1521,69
0.713175,89,,
0.713825,89,,
0.714449,89,,
0.715395,89,,
0.716393,89,,
0.717004,89,,
0.717640,89,,
0.718274,89,1521,69
0.720474,89,,
0.721101,89,,
0.721696,89,,
0.722334,89,,
0.722950,89,,
0.732669,89,,
0.733613,89,,
0.734573,89,1521,69
0.736956,91,,
0.737950,91,,
0.743887,91,,
0.744483,91,,
0.745137,91,,
0.746091,91,,
0.747039,91,,
0.747747,91,1522,88
0.749882,91,,
0.750834,91,,
0.751823,91,,
0.752905,91,,
0.753807,91,,
0.763773,91,,
