t_s,force_g,pos_act,current_mA
0.005599,25,1168,0
0.007800,25,,
0.008920,25,,
0.009816,25,,
0.010773,25,,
0.011421,25,,
0.012354,25,,
0.012962,25,,
0.013591,25,1168,0
0.015518,25,,
0.025378,24,,
0.026294,24,,
0.027251,24,,
0.027885,24,,
0.028489,24,,
0.029461,24,,
0.030410,24,1168,0
0.038412,24,,
0.039408,24,,
0.040312,24,,
0.040942,24,,
0.041556,24,,
0.042187,24,,
0.043136,24,,
0.043773,24,1168,0
0.045949,24,,
0.046564,24,,
0.056443,24,,
0.057353,29,,
0.057980,29,,
0.058591,29,,
0.059510,29,,
0.060139,29,1169,166
0.067781,29,,
0.068679,29,,
0.069657,29,,
0.070261,29,,
0.071215,29,,
0.072174,29,,
0.073161,29,,
0.074092,29,1169,166
0.075982,29,,
0.076632,29,,
0.077552,34,,
0.087430,34,,
0.088363,34,,
0.089011,34,,
0.089661,34,,
0.090589,34,1171,62
0.092784,34,,
0.098621,34,,
0.099590,34,,
0.100557,34,,
0.101531,34,,
0.102502,34,,
0.103468,34,,
0.104056,34,1171,62
0.106632,34,,
0.107605,34,,
0.108200,34,,
0.108812,41,,
0.118583,41,,
0.119495,41,,
0.120441,41,,
0.121396,41,1175,-4
0.124007,41,,
0.129749,41,,
0.130708,41,,
0.131323,41,,
0.132335,41,,
0.133269,41,,
0.133866,41,,
0.134475,41,1175,-4
0.137010,41,,
0.137619,41,,
0.138583,43,,
0.139291,43,,
0.140198,43,,
0.149649,43,,
0.150551,43,,
0.151519,43,1177,15
0.153720,43,,
0.154310,43,,
0.154955,43,,
0.161079,43,,
0.161990,43,,
0.162581,43,,
0.163207,43,,
0.163825,43,1177,15
0.166383,43,,
0.167029,43,,
0.167639,43,,
0.168271,47,,
0.168951,47,,
0.169507,47,,
0.170468,47,,
0.180165,47,1180,95
0.182347,47,,
0.182951,47,,
0.183544,47,,
0.184144,47,,
0.184771,47,,
0.185419,47,,
0.191400,47,,
0.192010,47,1180,95
0.194669,47,,
0.195625,47,,
0.196576,47,,
0.197453,47,,
0.198333,50,,
0.198962,50,,
0.199869,50,,
0.200480,50,1180,36
0.211288,50,,
0.211862,50,,
0.212453,50,,
0.213058,50,,
0.213680,50,,
0.214280,50,,
0.214948,50,,
0.215591,50,1180,36
0.222641,50,,
0.223550,50,,
0.224162,50,,
0.224762,50,,
0.225440,50,,
0.226435,50,,
0.227294,50,,
0.227906,50,1182,86
0.229781,51,,
0.230386,51,,
0.231296,51,,
0.231906,51,,
0.232507,51,,
0.242232,51,,
0.242779,51,,
0.243391,51,1182,86
0.245237,51,,
0.245861,51,,
0.246465,51,,
0.247080,51,,
0.247758,51,,
0.253825,51,,
0.254723,51,,
0.255294,51,1182,86
0.257146,51,,
0.257776,51,,
0.258355,51,,
0.258995,51,,
0.259570,51,,
0.260261,52,,
0.260804,52,,
0.261446,52,1182,151
0.263296,52,,
0.263944,52,,
0.273613,52,,
0.274494,52,,
0.275085,52,,
0.275692,52,,
0.276325,52,,
0.276916,52,1182,151
0.278784,52,,
0.284521,52,,
0.285423,52,,
0.286011,52,,
0.286624,52,,
0.287242,52,,
0.287868,52,,
0.288474,52,1182,151
0.290292,53,,
0.290959,53,,
0.291522,53,,
0.292145,53,,
0.292779,53,,
0.293381,53,,
0.293998,53,,
0.294628,53,1184,126
0.306314,53,,
0.306922,53,,
0.307526,53,,
0.308495,53,,
0.309441,53,,
0.315645,53,,
0.316553,53,,
0.317500,53,1184,126
0.320071,53,,
0.321050,54,,
0.322168,54,,
0.323050,54,,
0.323677,54,,
0.324650,54,,
0.325275,54,,
0.325947,54,1189,51
0.337534,54,,
0.338501,54,,
0.339528,54,,
0.340434,54,,
0.346629,54,,
0.347272,54,,
0.347970,54,,
0.348893,54,1189,51
0.350774,55,,
0.351708,55,,
0.352355,55,,
0.352991,55,,
0.353573,55,,
0.354563,55,,
0.355588,55,,
0.356501,55,1193,43
0.367870,55,,
0.368484,55,,
0.369431,55,,
0.370072,55,,
0.370715,55,,
0.371334,55,,
0.371949,55,,
0.377745,55,1193,43
0.381086,55,,
0.382147,55,,
0.383089,55,,
0.384018,55,,
0.384999,55,,
0.385956,55,,
0.386561,55,,
0.387528,55,1194,61
0.398459,55,,
0.399105,55,,
0.400011,55,,
0.400643,55,,
0.401265,55,,
0.401899,55,,
0.402825,55,,
0.408497,55,1194,61
0.410674,54,,
0.411637,54,,
0.412269,54,,
0.412915,54,,
0.413902,54,,
0.414532,54,,
0.415195,54,,
0.416209,54,1197,117
0.418708,54,,
0.428385,54,,
0.429293,54,,
0.429913,54,,
0.430864,54,,
0.431880,54,,
0.432841,54,,
0.433772,54,1197,117
0.441298,54,,
0.442297,54,,
0.443236,54,,
0.444188,54,,
0.444825,54,,
0.445448,54,,
0.446387,54,,
0.446998,54,1197,117
0.449543,54,,
0.459398,54,,
0.460247,54,,
0.461171,54,,
0.461811,54,,
0.462510,54,,
0.463473,54,,
0.464481,54,1197,55
0.472300,57,,
0.472904,57,,
0.473504,57,,
0.474112,57,,
0.474744,57,,
0.475361,57,,
0.475953,57,,
0.476577,57,1200,55
0.478417,57,,
0.479061,57,,
0.479631,57,,
0.480254,57,,
0.480868,57,,
0.490441,57,,
0.491066,57,,
0.491689,57,1200,55
0.493531,57,,
0.494147,57,,
0.494792,57,,
0.495394,57,,
0.495977,57,,
0.501668,57,,
0.502275,57,,
0.502996,57,1202,73
0.505501,57,,
0.506481,57,,
0.507428,57,,
0.508304,57,,
0.508999,57,,
0.509863,57,,
0.510472,57,,
0.511037,57,1202,73
0.521932,57,,
0.522472,57,,
0.523089,57,,
0.523741,57,,
0.524311,57,,
0.524954,57,,
0.525587,57,,
0.526193,57,1202,73
