t_s,force_g,pos_act,current_mA
0.000926,7,1297,0
0.002833,7,,
0.003793,7,,
0.004413,7,,
0.005007,7,,
0.005985,7,,
0.006565,7,,
0.007214,7,,
0.007864,7,1297,0
0.009650,7,,
0.010319,7,,
0.020036,7,,
0.020926,7,,
0.021493,7,,
0.022170,8,,
0.022779,8,,
0.023423,8,1297,0
0.025347,8,,
0.031146,8,,
0.032073,8,,
0.033031,8,,
0.033630,8,,
0.034491,8,,
0.035470,8,,
0.036407,8,1297,0
0.039347,8,,
0.040324,8,,
0.041286,8,,
0.051151,8,,
0.052151,8,,
0.053130,8,,
0.054118,8,,
0.055002,8,1297,0
0.062259,8,,
0.063286,8,,
0.064246,8,,
0.065221,8,,
0.066157,8,,
0.067115,8,,
0.068031,8,,
0.068947,8,1297,0
0.070807,8,,
0.071381,8,,
0.072021,8,,
0.081860,8,,
0.082735,19,,
0.083381,19,,
0.084009,19,,
0.084625,19,1302,-7
0.087221,19,,
0.093097,19,,
0.094084,19,,
0.095170,19,,
0.096155,19,,
0.097113,19,,
0.098181,19,,
0.099198,19,1302,-7
0.101745,19,,
0.102331,19,,
0.102964,23,,
0.112909,23,,
0.113816,23,,
0.114448,23,,
0.115103,23,,
0.116066,23,1304,62
0.118257,23,,
0.124136,23,,
0.125114,23,,
0.126090,23,,
0.127079,23,,
0.128047,23,,
0.129043,23,,
0.130022,23,1304,62
0.132970,23,,
0.133894,29,,
0.134516,29,,
0.144233,29,,
0.145237,29,,
0.146226,29,,
0.147219,29,,
0.148184,29,1306,97
0.156297,29,,
0.157277,29,,
0.158253,29,,
0.159253,29,,
0.160231,29,,
0.161203,29,,
0.162214,29,,
0.163191,29,1308,45
0.165452,36,,
0.175146,36,,
0.176121,36,,
0.177107,36,,
0.178101,36,,
0.179079,36,,
0.180078,36,,
0.185942,36,1308,45
0.188178,36,,
0.188816,36,,
0.189428,36,,
0.190051,36,,
0.191029,36,,
0.192016,36,,
0.193002,36,,
0.193989,43,1311,78
0.205884,43,,
0.206862,43,,
0.207855,43,,
0.208873,43,,
0.209849,43,,
0.210827,43,,
0.211793,43,,
0.217416,43,1311,78
0.219605,43,,
0.220253,43,,
0.220885,43,,
0.221505,43,,
0.222132,43,,
0.222775,43,,
0.223412,43,,
0.224358,43,1311,78
0.226546,51,,
0.227211,51,,
0.237030,51,,
0.238013,51,,
0.238987,51,,
0.239965,51,,
0.240959,51,,
0.241936,51,1313,31
0.249528,51,,
0.250146,51,,
0.251099,51,,
0.252079,51,,
0.253049,51,,
0.253702,51,,
0.254311,51,,
0.254941,51,1313,69
0.256874,54,,
0.257851,54,,
0.258492,54,,
0.268165,54,,
0.269127,54,,
0.269756,54,,
0.270407,54,,
0.271397,54,1315,69
0.279201,54,,
0.280182,54,,
0.281157,54,,
0.282127,54,,
0.283099,54,,
0.284062,54,,
0.284642,54,,
0.285311,54,1316,66
0.288420,56,,
0.289409,56,,
0.299084,56,,
0.300028,56,,
0.300632,56,,
0.301298,56,,
0.301934,56,,
0.302894,56,1316,66
0.310431,56,,
0.311713,56,,
0.312796,56,,
0.313842,56,,
0.314870,56,,
0.315842,56,,
0.316784,57,,
